book_id,ni,ri,group
5806,153,3.71,G10
5807,216,3.41,G9
5808,176,3.62,G10
5809,116,3.9,G10
5810,272,3.68,G10
5811,208,4.24,G10
5812,152,3.89,G10
5813,205,3.9,G10
5814,248,4.15,G10
5815,252,3.67,G10
5816,270,4.0,G10
5817,250,3.02,G9
5818,253,3.83,G10
5819,187,3.54,G10
5820,149,3.99,G10
5821,212,4.28,G10
5822,177,3.54,G10
5823,219,4.28,G10
5824,139,4.06,G10
5825,266,4.3,G10
5826,259,3.99,G10
5827,326,3.81,G10
5828,70,3.69,G10
5829,223,3.83,G10
5830,157,4.03,G10
5831,139,3.81,G10
5832,282,3.6,G10
5833,233,4.18,G10
5834,283,3.97,G10
5835,211,3.95,G10
5836,232,3.83,G10
5837,258,4.18,G10
5838,237,3.61,G10
5839,194,4.12,G10
5840,246,4.4,G10
5841,134,4.34,G10
5842,251,4.12,G10
5843,219,3.69,G10
5844,250,4.14,G10
5845,151,3.37,G9
5846,159,3.78,G10
5847,146,4.39,G10
5848,255,4.25,G10
5849,157,4.24,G10
5850,143,3.57,G10
5851,139,3.4,G9
5852,190,3.87,G10
5853,176,3.9,G10
5854,228,3.94,G10
5855,228,3.82,G10
5856,229,4.17,G10
5857,210,3.92,G10
5858,260,3.81,G10
5859,96,4.38,G10
5860,293,4.02,G10
5861,274,3.8,G10
5862,241,4.02,G10
5863,245,3.6,G10
5864,279,4.25,G10
5865,163,4.03,G10
5866,270,4.3,G10
5867,264,3.67,G10
5868,206,3.64,G10
5869,156,4.12,G10
5870,226,4.0,G10
5871,276,3.93,G10
5872,214,3.96,G10
5873,145,3.92,G10
5874,227,3.88,G10
5875,258,4.21,G10
5876,262,3.65,G10
5877,278,3.82,G10
5878,227,4.23,G10
5879,227,4.33,G10
5880,226,4.12,G10
5881,148,4.11,G10
5882,149,4.15,G10
5883,181,3.65,G10
5884,203,4.04,G10
5885,197,4.14,G10
5886,217,4.09,G10
5887,187,3.47,G9
5888,199,3.8,G10
5889,267,4.17,G10
5890,280,2.91,G8
5891,187,3.91,G10
5892,211,4.19,G10
5893,146,3.55,G10
5894,245,3.68,G10
5895,256,4.01,G10
5896,287,4.13,G10
5897,164,3.78,G10
5898,231,4.31,G10
5899,195,4.01,G10
5900,197,3.79,G10
5901,201,4.03,G10
5902,185,4.37,G10
5903,429,3.58,G10
5904,220,3.78,G10
5905,259,3.97,G10
5906,239,3.81,G10
5907,233,3.97,G10
5908,215,3.88,G10
5909,153,3.9,G10
5910,179,3.58,G10
5911,195,3.87,G10
5912,231,4.1,G10
5913,182,4.09,G10
5914,236,3.83,G10
5915,206,3.74,G10
5916,221,3.67,G10
5917,102,3.54,G10
5918,155,3.24,G9
5919,139,4.64,G10
5920,271,3.82,G10
5921,203,3.77,G10
5922,173,3.97,G10
5923,297,4.37,G10
5924,241,3.79,G10
5925,246,3.8,G10
5926,209,3.59,G10
5927,184,3.84,G10
5928,292,3.61,G10
5929,246,3.53,G10
5930,263,4.2,G10
5931,218,3.83,G10
5932,213,3.78,G10
5933,225,3.76,G10
5934,309,3.92,G10
5935,195,3.66,G10
5936,324,3.61,G10
5937,156,3.73,G10
5938,218,3.56,G10
5939,205,3.82,G10
5940,235,3.89,G10
5941,265,3.87,G10
5942,255,3.65,G10
5943,121,3.58,G10
5944,166,3.49,G9
5945,242,3.95,G10
5946,224,4.11,G10
5947,253,3.83,G10
5948,223,3.41,G9
5949,313,4.46,G10
5950,249,3.68,G10
5951,248,4.2,G10
5952,208,3.93,G10
5953,162,3.58,G10
5954,187,3.77,G10
5955,129,3.87,G10
5956,181,4.05,G10
5957,244,3.85,G10
5958,224,3.71,G10
5959,166,3.89,G10
5960,310,3.83,G10
5961,229,4.15,G10
5962,144,3.95,G10
5963,140,4.11,G10
5964,186,3.44,G9
5965,177,4.03,G10
5966,278,3.47,G9
5967,230,3.58,G10
5968,158,4.13,G10
5969,271,4.08,G10
5970,247,4.13,G10
5971,87,3.74,G10
5972,307,4.38,G10
5973,190,3.26,G9
5974,180,3.74,G10
5975,217,4.1,G10
5976,208,4.31,G10
5977,258,3.52,G10
5978,162,4.19,G10
5979,127,4.24,G10
5980,201,3.9,G10
5981,179,3.79,G10
5982,229,3.69,G10
5983,169,4.07,G10
5984,161,3.67,G10
5985,230,3.99,G10
5986,117,4.29,G10
5987,175,3.39,G9
5988,320,4.05,G10
5989,248,3.8,G10
5990,172,4.4,G10
5991,248,4.44,G10
5992,150,4.02,G10
5993,245,4.25,G10
5994,122,3.8,G10
5995,186,3.9,G10
5996,137,3.85,G10
5997,195,3.63,G10
5998,170,3.91,G10
5999,287,4.17,G10
6000,186,3.48,G9
6001,206,3.9,G10
6002,263,3.84,G10
6003,356,4.21,G10
6004,247,3.86,G10
6005,265,3.67,G10
6006,201,4.36,G10
6007,230,4.01,G10
6008,148,3.87,G10
6009,220,4.25,G10
6010,181,3.62,G10
6011,187,4.3,G10
6012,262,3.85,G10
6013,161,3.94,G10
6014,210,3.66,G10
6015,153,3.65,G10
6016,200,3.87,G10
6017,205,4.21,G10
6018,201,4.35,G10
6019,114,3.81,G10
6020,209,4.13,G10
6021,250,3.9,G10
6022,206,4.21,G10
6023,201,4.24,G10
6024,174,4.16,G10
6025,198,3.87,G10
6026,212,4.21,G10
6027,103,4.41,G10
6028,205,3.57,G10
6029,192,4.03,G10
6030,125,3.73,G10
6031,139,3.83,G10
6032,109,4.22,G10
6033,218,3.86,G10
6034,120,3.86,G10
6035,218,4.09,G10
6036,252,3.38,G9
6037,120,4.06,G10
6038,166,4.04,G10
6039,341,4.28,G10
6040,141,4.11,G10
6041,201,3.33,G9
6042,240,3.82,G10
6043,274,3.89,G10
6044,225,4.24,G10
6045,234,3.78,G10
6046,161,4.05,G10
6047,232,3.88,G10
6048,213,3.77,G10
6049,270,3.72,G10
6050,221,4.0,G10
6051,206,4.35,G10
6052,143,4.24,G10
6053,208,3.72,G10
6054,196,3.65,G10
6055,116,4.35,G10
6056,193,3.94,G10
6057,211,4.13,G10
6058,147,4.19,G10
6059,288,3.82,G10
6060,137,3.54,G10
6061,250,4.15,G10
6062,105,3.71,G10
6063,313,3.88,G10
6064,207,3.92,G10
6065,105,4.29,G10
6066,258,3.84,G10
6067,239,3.9,G10
6068,197,3.65,G10
6069,199,3.64,G10
6070,144,4.08,G10
6071,123,3.83,G10
6072,127,3.6,G10
6073,316,3.69,G10
6074,190,4.22,G10
6075,152,4.01,G10
6076,173,4.15,G10
6077,146,4.27,G10
6078,284,3.96,G10
6079,223,4.0,G10
6080,273,3.97,G10
6081,101,3.87,G10
6082,225,3.28,G9
6083,249,4.26,G10
6084,166,4.32,G10
6085,155,2.95,G8
6086,167,3.72,G10
6087,242,3.75,G10
6088,199,3.16,G9
6089,90,4.57,G10
6090,206,3.75,G10
6091,200,4.1,G10
6092,240,4.21,G10
6093,114,3.84,G10
6094,137,3.82,G10
6095,130,3.82,G10
6096,232,3.1,G9
6097,234,3.55,G10
6098,188,4.03,G10
6099,217,3.93,G10
6100,241,4.3,G10
6101,195,3.66,G10
6102,167,4.02,G10
6103,218,3.81,G10
6104,273,3.34,G9
6105,263,3.52,G10
6106,345,4.03,G10
6107,210,3.47,G9
6108,167,4.16,G10
6109,254,3.75,G10
6110,121,4.05,G10
6111,192,4.24,G10
6112,212,4.12,G10
6113,288,3.54,G10
6114,206,3.24,G9
6115,222,3.54,G10
6116,170,3.7,G10
6117,146,3.87,G10
6118,235,4.48,G10
6119,187,3.98,G10
6120,169,3.89,G10
6121,238,3.67,G10
6122,191,3.91,G10
6123,206,3.91,G10
6124,122,3.72,G10
6125,188,3.97,G10
6126,207,4.04,G10
6127,222,3.9,G10
6128,175,3.84,G10
6129,243,4.42,G10
6130,287,3.64,G10
6131,148,4.18,G10
6132,239,3.66,G10
6133,220,4.05,G10
6134,248,3.8,G10
6135,223,4.23,G10
6136,186,3.59,G10
6137,207,3.41,G9
6138,202,3.97,G10
6139,267,4.06,G10
6140,236,4.15,G10
6141,142,4.49,G10
6142,121,4.05,G10
6143,289,3.9,G10
6144,332,3.98,G10
6145,164,4.35,G10
6146,217,3.65,G10
6147,222,4.05,G10
6148,211,3.91,G10
6149,112,4.2,G10
6150,220,3.88,G10
6151,187,4.04,G10
6152,218,4.04,G10
6153,313,3.9,G10
6154,239,3.86,G10
6155,285,3.64,G10
6156,174,4.0,G10
6157,137,3.77,G10
6158,180,4.08,G10
6159,145,4.15,G10
6160,117,3.94,G10
6161,194,3.6,G10
6162,189,3.96,G10
6163,266,3.93,G10
6164,211,4.02,G10
6165,199,3.52,G10
6166,229,4.21,G10
6167,194,3.54,G10
6168,204,3.76,G10
6169,171,3.7,G10
6170,173,3.45,G9
6171,178,3.96,G10
6172,218,4.14,G10
6173,237,3.93,G10
6174,267,3.99,G10
6175,184,4.0,G10
6176,194,3.94,G10
6177,234,3.68,G10
6178,202,4.0,G10
6179,174,4.03,G10
6180,270,3.78,G10
6181,248,3.69,G10
6182,194,3.62,G10
6183,214,3.89,G10
6184,218,3.64,G10
6185,237,4.18,G10
6186,223,4.1,G10
6187,209,4.29,G10
6188,258,3.53,G10
6189,237,3.94,G10
6190,249,3.87,G10
6191,223,3.29,G9
6192,257,3.81,G10
6193,148,4.32,G10
6194,214,3.77,G10
6195,163,3.7,G10
6196,190,3.58,G10
6197,147,4.03,G10
6198,185,3.46,G9
6199,219,3.57,G10
6200,198,3.21,G9
6201,283,3.52,G10
6202,172,3.92,G10
6203,164,4.37,G10
6204,186,3.89,G10
6205,199,4.28,G10
6206,136,3.43,G9
6207,215,3.42,G9
6208,270,4.32,G10
6209,134,3.75,G10
6210,194,4.2,G10
6211,253,3.7,G10
6212,265,3.82,G10
6213,171,3.48,G9
6214,96,4.31,G10
6215,170,3.34,G9
6216,239,3.0,G8
6217,137,3.96,G10
6218,184,4.26,G10
6219,121,4.06,G10
6220,154,3.9,G10
6221,155,3.8,G10
6222,108,3.97,G10
6223,194,3.5,G9
6224,73,4.49,G10
6225,195,3.55,G10
6226,156,4.02,G10
6227,220,4.37,G10
6228,250,4.51,G10
6229,243,3.79,G10
6230,148,3.78,G10
6231,160,3.82,G10
6232,145,3.86,G10
6233,204,3.86,G10
6234,164,3.59,G10
6235,200,3.82,G10
6236,222,4.13,G10
6237,251,3.97,G10
6238,235,4.26,G10
6239,164,3.92,G10
6240,148,4.11,G10
6241,123,3.9,G10
6242,258,3.91,G10
6243,213,3.74,G10
6244,184,4.07,G10
6245,149,3.6,G10
6246,217,4.42,G10
6247,101,4.29,G10
6248,212,3.61,G10
6249,217,3.94,G10
6250,107,3.5,G9
6251,148,3.99,G10
6252,214,4.03,G10
6253,92,3.34,G9
6254,232,3.89,G10
6255,171,3.53,G10
6256,255,4.05,G10
6257,183,4.24,G10
6258,225,3.6,G10
6259,180,3.8,G10
6260,180,4.24,G10
6261,258,3.79,G10
6262,249,4.24,G10
6263,173,3.67,G10
6264,266,4.1,G10
6265,128,3.87,G10
6266,208,3.72,G10
6267,231,3.86,G10
6268,212,4.09,G10
6269,175,4.1,G10
6270,201,4.05,G10
6271,128,3.8,G10
6272,154,3.77,G10
6273,266,3.81,G10
6274,216,4.23,G10
6275,136,3.91,G10
6276,189,3.87,G10
6277,256,4.04,G10
6278,214,3.85,G10
6279,188,4.07,G10
6280,237,3.88,G10
6281,167,4.11,G10
6282,191,3.42,G9
6283,192,3.56,G10
6284,228,3.95,G10
6285,181,3.86,G10
6286,216,3.6,G10
6287,155,4.28,G10
6288,236,3.78,G10
6289,180,3.97,G10
6290,115,4.08,G10
6291,198,4.02,G10
6292,215,3.8,G10
6293,175,3.73,G10
6294,214,3.83,G10
6295,174,3.97,G10
6296,191,4.09,G10
6297,199,3.96,G10
6298,193,4.44,G10
6299,266,3.45,G9
6300,198,3.08,G9
6301,166,3.89,G10
6302,202,3.51,G10
6303,187,3.96,G10
6304,209,3.81,G10
6305,199,3.92,G10
6306,210,3.49,G9
6307,252,3.88,G10
6308,151,3.99,G10
6309,222,4.29,G10
6310,176,4.14,G10
6311,270,4.01,G10
6312,123,3.96,G10
6313,232,3.88,G10
6314,240,3.81,G10
6315,141,3.61,G10
6316,121,3.89,G10
6317,158,4.24,G10
6318,245,3.63,G10
6319,251,3.67,G10
6320,144,3.74,G10
6321,216,3.6,G10
6322,267,3.47,G9
6323,336,3.76,G10
6324,185,3.29,G9
6325,261,4.27,G10
6326,212,3.98,G10
6327,223,4.04,G10
6328,203,3.61,G10
6329,214,3.59,G10
6330,260,3.75,G10
6331,167,3.7,G10
6332,140,4.01,G10
6333,258,4.17,G10
6334,332,3.77,G10
6335,234,3.72,G10
6336,245,3.95,G10
6337,149,4.03,G10
6338,201,4.27,G10
6339,229,3.78,G10
6340,207,4.01,G10
6341,172,4.1,G10
6342,211,4.14,G10
6343,250,4.0,G10
6344,179,3.99,G10
6345,276,4.12,G10
6346,138,4.08,G10
6347,231,4.19,G10
6348,237,3.95,G10
6349,149,3.89,G10
6350,213,4.01,G10
6351,163,3.51,G10
6352,211,4.02,G10
6353,229,3.61,G10
6354,163,4.01,G10
6355,190,3.87,G10
6356,170,4.33,G10
6357,162,4.08,G10
6358,192,3.45,G9
6359,181,3.88,G10
6360,178,3.83,G10
6361,263,4.76,G10
6362,133,4.18,G10
6363,120,3.89,G10
6364,242,3.35,G9
6365,189,3.98,G10
6366,191,4.01,G10
6367,71,3.7,G10
6368,309,3.98,G10
6369,254,4.0,G10
6370,205,4.0,G10
6371,228,3.77,G10
6372,161,3.94,G10
6373,200,4.16,G10
6374,320,4.1,G10
6375,235,3.89,G10
6376,171,4.04,G10
6377,206,4.08,G10
6378,159,3.97,G10
6379,129,3.67,G10
6380,195,3.91,G10
6381,247,3.92,G10
6382,221,3.82,G10
6383,231,3.84,G10
6384,127,4.28,G10
6385,232,4.04,G10
6386,179,4.15,G10
6387,162,4.13,G10
6388,159,3.69,G10
6389,219,3.66,G10
6390,251,3.77,G10
6391,138,3.49,G9
6392,148,4.43,G10
6393,137,3.64,G10
6394,203,2.91,G8
6395,234,4.09,G10
6396,235,3.91,G10
6397,218,3.62,G10
6398,112,3.96,G10
6399,190,3.34,G9
6400,123,4.5,G10
6401,141,4.07,G10
6402,172,3.36,G9
6403,115,4.23,G10
6404,231,4.1,G10
6405,195,4.03,G10
6406,211,3.93,G10
6407,216,3.95,G10
6408,160,3.89,G10
6409,186,4.11,G10
6410,109,3.38,G9
6411,237,4.37,G10
6412,190,4.01,G10
6413,225,4.07,G10
6414,132,4.14,G10
6415,209,4.0,G10
6416,199,4.05,G10
6417,271,3.54,G10
6418,172,4.15,G10
6419,167,4.0,G10
6420,135,3.88,G10
6421,124,3.43,G9
6422,240,3.7,G10
6423,219,4.25,G10
6424,190,4.16,G10
6425,228,4.19,G10
6426,132,3.99,G10
6427,280,3.49,G9
6428,164,4.33,G10
6429,179,4.11,G10
6430,296,4.01,G10
6431,140,4.04,G10
6432,127,3.1,G9
6433,190,3.87,G10
6434,143,3.73,G10
6435,151,4.34,G10
6436,206,3.69,G10
6437,131,4.11,G10
6438,201,4.35,G10
6439,189,3.36,G9
6440,263,3.49,G9
6441,90,3.88,G10
6442,247,4.16,G10
6443,210,3.78,G10
6444,173,4.41,G10
6445,164,4.24,G10
6446,152,3.86,G10
6447,205,3.61,G10
6448,228,3.88,G10
6449,107,3.82,G10
6450,165,3.51,G10
6451,206,3.96,G10
6452,99,4.16,G10
6453,196,3.84,G10
6454,282,3.56,G10
6455,279,4.2,G10
6456,200,3.84,G10
6457,193,4.4,G10
6458,228,3.66,G10
6459,179,4.31,G10
6460,189,3.63,G10
6461,156,3.86,G10
6462,261,4.46,G10
6463,61,3.95,G10
6464,162,3.79,G10
6465,171,3.73,G10
6466,143,3.9,G10
6467,190,4.01,G10
6468,101,4.23,G10
6469,136,3.96,G10
6470,167,3.7,G10
6471,171,3.82,G10
6472,258,3.78,G10
6473,137,3.54,G10
6474,243,2.94,G8
6475,192,3.75,G10
6476,192,3.85,G10
6477,201,3.65,G10
6478,203,3.67,G10
6479,188,3.4,G9
6480,189,4.34,G10
6481,237,4.13,G10
6482,94,3.79,G10
6483,218,4.17,G10
6484,261,4.05,G10
6485,160,3.73,G10
6486,239,3.75,G10
6487,110,4.15,G10
6488,245,3.71,G10
6489,234,4.19,G10
6490,242,3.94,G10
6491,178,4.16,G10
6492,198,4.27,G10
6493,170,3.91,G10
6494,166,3.95,G10
6495,245,4.16,G10
6496,268,3.78,G10
6497,169,4.43,G10
6498,217,4.11,G10
6499,112,4.0,G10
6500,166,3.37,G9
6501,208,3.95,G10
6502,266,3.99,G10
6503,157,3.88,G10
6504,186,3.54,G10
6505,183,4.1,G10
6506,158,3.44,G9
6507,230,3.84,G10
6508,207,4.13,G10
6509,197,3.37,G9
6510,240,4.0,G10
6511,111,4.13,G10
6512,249,3.83,G10
6513,178,4.28,G10
6514,223,4.22,G10
6515,193,4.12,G10
6516,199,3.7,G10
6517,219,3.74,G10
6518,164,4.21,G10
6519,144,3.65,G10
6520,181,3.92,G10
6521,270,4.19,G10
6522,140,3.81,G10
6523,170,4.06,G10
6524,130,4.15,G10
6525,185,3.91,G10
6526,164,3.93,G10
6527,159,4.57,G10
6528,142,3.91,G10
6529,174,3.57,G10
6530,262,3.62,G10
6531,184,3.95,G10
6532,150,3.49,G9
6533,190,3.6,G10
6534,259,3.9,G10
6535,211,3.94,G10
6536,212,3.83,G10
6537,124,4.11,G10
6538,186,3.8,G10
6539,278,3.83,G10
6540,185,4.04,G10
6541,160,4.01,G10
6542,170,3.76,G10
6543,64,4.06,G10
6544,176,4.05,G10
6545,133,3.95,G10
6546,259,3.22,G9
6547,154,4.15,G10
6548,105,3.99,G10
6549,193,3.98,G10
6550,206,3.95,G10
6551,247,3.84,G10
6552,224,3.17,G9
6553,211,3.68,G10
6554,220,3.88,G10
6555,158,3.83,G10
6556,226,4.01,G10
6557,197,4.27,G10
6558,233,3.64,G10
6559,145,3.97,G10
6560,119,3.94,G10
6561,254,4.11,G10
6562,137,3.97,G10
6563,164,3.68,G10
6564,155,4.06,G10
6565,178,3.63,G10
6566,242,3.01,G9
6567,91,4.01,G10
6568,209,3.99,G10
6569,186,3.82,G10
6570,70,3.46,G9
6571,189,4.24,G10
6572,89,3.91,G10
6573,82,3.65,G10
6574,119,4.16,G10
6575,169,3.98,G10
6576,153,4.31,G10
6577,191,3.83,G10
6578,260,3.36,G9
6579,227,3.66,G10
6580,267,3.99,G10
6581,222,3.89,G10
6582,185,3.99,G10
6583,111,4.34,G10
6584,85,3.16,G9
6585,245,4.32,G10
6586,85,3.99,G10
6587,159,3.58,G10
6588,259,4.01,G10
6589,197,3.52,G10
6590,243,4.76,G10
6591,150,3.88,G10
6592,154,3.8,G10
6593,189,3.93,G10
6594,161,3.76,G10
6595,186,3.92,G10
6596,222,4.24,G10
6597,171,3.55,G10
6598,124,3.92,G10
6599,115,3.73,G10
6600,218,4.04,G10
6601,226,3.81,G10
6602,215,4.06,G10
6603,105,3.97,G10
6604,210,3.73,G10
6605,84,3.74,G10
6606,218,4.26,G10
6607,219,3.53,G10
6608,167,3.63,G10
6609,138,4.04,G10
6610,276,3.86,G10
6611,217,4.19,G10
6612,202,3.91,G10
6613,104,4.3,G10
6614,184,3.98,G10
6615,241,3.71,G10
6616,228,4.2,G10
6617,140,4.23,G10
6618,162,4.07,G10
6619,161,4.06,G10
6620,183,3.96,G10
6621,233,3.62,G10
6622,144,3.92,G10
6623,199,3.06,G9
6624,183,4.23,G10
6625,181,3.73,G10
6626,100,3.94,G10
6627,191,4.01,G10
6628,176,3.6,G10
6629,207,4.06,G10
6630,152,3.92,G10
6631,166,3.69,G10
6632,248,4.11,G10
6633,318,3.58,G10
6634,165,4.12,G10
6635,150,3.9,G10
6636,211,3.1,G9
6637,130,3.38,G9
6638,191,3.86,G10
6639,119,4.03,G10
6640,222,4.01,G10
6641,231,4.32,G10
6642,173,4.65,G10
6643,138,4.07,G10
6644,199,3.91,G10
6645,195,4.28,G10
6646,103,3.76,G10
6647,160,4.24,G10
6648,208,4.29,G10
6649,142,3.87,G10
6650,208,4.22,G10
6651,127,4.06,G10
6652,186,4.11,G10
6653,190,3.63,G10
6654,194,4.26,G10
6655,120,4.15,G10
6656,215,4.33,G10
6657,183,4.16,G10
6658,249,3.36,G9
6659,194,4.53,G10
6660,200,3.78,G10
6661,212,3.69,G10
6662,266,4.12,G10
6663,95,4.21,G10
6664,215,3.89,G10
6665,290,3.73,G10
6666,193,4.1,G10
6667,235,4.01,G10
6668,208,3.88,G10
6669,188,3.85,G10
6670,206,3.91,G10
6671,176,3.84,G10
6672,168,4.01,G10
6673,149,4.16,G10
6674,145,3.57,G10
6675,216,3.36,G9
6676,108,3.49,G9
6677,119,3.64,G10
6678,225,4.32,G10
6679,202,3.52,G10
6680,120,3.48,G9
6681,170,4.24,G10
6682,222,3.77,G10
6683,241,3.68,G10
6684,230,3.7,G10
6685,154,4.14,G10
6686,259,3.92,G10
6687,136,3.91,G10
6688,196,3.64,G10
6689,164,4.03,G10
6690,219,3.74,G10
6691,204,3.66,G10
6692,296,3.71,G10
6693,168,3.85,G10
6694,165,3.85,G10
6695,226,3.73,G10
6696,234,3.75,G10
6697,217,4.26,G10
6698,203,4.16,G10
6699,192,3.48,G9
6700,213,4.13,G10
6701,301,3.82,G10
6702,249,4.31,G10
6703,139,4.18,G10
6704,125,4.28,G10
6705,186,4.1,G10
6706,176,3.63,G10
6707,210,3.49,G9
6708,137,4.14,G10
6709,183,4.17,G10
6710,132,4.2,G10
6711,182,4.25,G10
6712,114,3.7,G10
6713,150,4.11,G10
6714,147,4.16,G10
6715,185,3.77,G10
6716,241,3.88,G10
6717,132,4.27,G10
6718,79,3.38,G9
6719,247,3.94,G10
6720,208,4.54,G10
6721,222,3.68,G10
6722,189,4.21,G10
6723,157,3.1,G9
6724,226,4.21,G10
6725,218,3.62,G10
6726,250,3.4,G9
6727,174,3.78,G10
6728,230,3.75,G10
6729,292,3.96,G10
6730,98,3.84,G10
6731,215,4.26,G10
6732,216,4.03,G10
6733,255,3.64,G10
6734,157,3.99,G10
6735,143,4.08,G10
6736,245,4.17,G10
6737,196,3.37,G9
6738,186,4.03,G10
6739,255,4.28,G10
6740,113,4.02,G10
6741,179,4.01,G10
6742,183,3.69,G10
6743,237,4.11,G10
6744,208,4.0,G10
6745,258,3.98,G10
6746,165,3.62,G10
6747,163,3.94,G10
6748,168,3.28,G9
6749,140,4.24,G10
6750,167,3.56,G10
6751,296,4.38,G10
6752,193,4.02,G10
6753,182,3.54,G10
6754,230,3.91,G10
6755,162,3.51,G10
6756,193,4.08,G10
6757,184,3.66,G10
6758,194,3.87,G10
6759,181,4.19,G10
6760,216,3.81,G10
6761,243,3.87,G10
6762,253,4.26,G10
6763,253,4.28,G10
6764,115,3.7,G10
6765,197,3.93,G10
6766,200,4.06,G10
6767,193,4.1,G10
6768,296,3.54,G10
6769,164,3.79,G10
6770,154,3.9,G10
6771,122,3.95,G10
6772,133,4.21,G10
6773,187,3.65,G10
6774,200,4.33,G10
6775,182,4.04,G10
6776,115,3.8,G10
6777,205,3.43,G9
6778,261,4.28,G10
6779,205,3.2,G9
6780,217,4.0,G10
6781,115,4.01,G10
6782,87,4.36,G10
6783,227,3.8,G10
6784,142,4.25,G10
6785,128,4.45,G10
6786,106,3.21,G9
6787,211,3.63,G10
6788,240,4.07,G10
6789,206,4.3,G10
6790,150,3.91,G10
6791,170,3.53,G10
6792,200,4.15,G10
6793,221,4.25,G10
6794,131,4.09,G10
6795,199,4.22,G10
6796,188,3.9,G10
6797,209,4.27,G10
6798,176,3.64,G10
6799,207,3.88,G10
6800,135,3.96,G10
6801,164,3.8,G10
6802,161,3.98,G10
6803,214,4.25,G10
6804,153,4.0,G10
6805,205,3.55,G10
6806,253,3.81,G10
6807,286,3.81,G10
6808,175,4.07,G10
6809,139,4.36,G10
6810,183,4.13,G10
6811,219,4.37,G10
6812,227,4.01,G10
6813,155,3.83,G10
6814,187,3.99,G10
6815,200,4.21,G10
6816,215,3.93,G10
6817,166,3.87,G10
6818,221,3.48,G9
6819,60,3.17,G9
6820,146,4.01,G10
6821,146,4.09,G10
6822,190,3.69,G10
6823,212,3.82,G10
6824,101,4.14,G10
6825,151,3.9,G10
6826,251,3.67,G10
6827,185,3.69,G10
6828,265,3.91,G10
6829,203,3.91,G10
6830,263,3.84,G10
6831,187,3.91,G10
6832,68,3.71,G10
6833,276,3.73,G10
6834,215,4.4,G10
6835,209,4.08,G10
6836,169,4.25,G10
6837,205,3.58,G10
6838,196,4.05,G10
6839,90,3.77,G10
6840,141,3.49,G9
6841,196,4.19,G10
6842,197,3.85,G10
6843,138,3.58,G10
6844,139,4.09,G10
6845,215,3.93,G10
6846,147,4.18,G10
6847,145,3.7,G10
6848,163,3.75,G10
6849,188,4.45,G10
6850,304,4.09,G10
6851,214,3.83,G10
6852,161,3.77,G10
6853,165,4.03,G10
6854,202,3.9,G10
6855,169,3.57,G10
6856,95,3.92,G10
6857,142,4.11,G10
6858,255,3.93,G10
6859,130,4.03,G10
6860,263,4.2,G10
6861,204,3.69,G10
6862,124,4.43,G10
6863,240,4.25,G10
6864,218,4.14,G10
6865,154,3.5,G9
6866,186,3.62,G10
6867,131,4.11,G10
6868,110,3.76,G10
6869,238,4.02,G10
6870,233,3.41,G9
6871,207,3.69,G10
6872,150,4.03,G10
6873,268,3.84,G10
6874,173,4.23,G10
6875,128,4.22,G10
6876,210,4.28,G10
6877,179,3.7,G10
6878,202,3.59,G10
6879,136,3.62,G10
6880,178,3.69,G10
6881,116,3.78,G10
6882,127,3.91,G10
6883,181,3.76,G10
6884,83,4.33,G10
6885,161,3.78,G10
6886,108,4.41,G10
6887,195,3.98,G10
6888,185,3.85,G10
6889,148,3.79,G10
6890,122,4.07,G10
6891,183,4.03,G10
6892,167,4.19,G10
6893,105,3.74,G10
6894,145,3.97,G10
6895,154,3.51,G10
6896,172,4.03,G10
6897,99,3.65,G10
6898,143,4.11,G10
6899,151,3.5,G9
6900,152,3.88,G10
6901,225,3.49,G9
6902,175,4.59,G10
6903,197,4.08,G10
6904,133,3.85,G10
6905,176,4.19,G10
6906,206,3.82,G10
6907,145,3.53,G10
6908,223,3.79,G10
6909,209,4.27,G10
6910,261,4.02,G10
6911,136,3.71,G10
6912,196,3.71,G10
6913,122,3.71,G10
6914,233,3.69,G10
6915,168,3.96,G10
6916,185,3.93,G10
6917,202,3.15,G9
6918,191,4.21,G10
6919,189,4.13,G10
6920,214,4.77,G10
6921,154,3.71,G10
6922,104,3.83,G10
6923,251,4.22,G10
6924,234,3.71,G10
6925,134,3.93,G10
6926,137,4.15,G10
6927,161,4.06,G10
6928,141,4.11,G10
6929,127,3.81,G10
6930,154,4.19,G10
6931,174,3.68,G10
6932,260,4.02,G10
6933,195,4.01,G10
6934,210,3.71,G10
6935,227,3.93,G10
6936,214,4.12,G10
6937,116,4.06,G10
6938,222,3.89,G10
6939,74,4.01,G10
6940,122,4.05,G10
6941,174,4.12,G10
6942,217,3.77,G10
6943,109,3.94,G10
6944,222,3.85,G10
6945,114,4.18,G10
6946,257,3.39,G9
6947,217,3.96,G10
6948,98,3.4,G9
6949,110,4.05,G10
6950,199,4.22,G10
6951,219,4.11,G10
6952,173,3.5,G9
6953,67,4.25,G10
6954,218,3.82,G10
6955,155,4.01,G10
6956,192,3.31,G9
6957,92,3.99,G10
6958,226,3.55,G10
6959,269,3.79,G10
6960,208,3.99,G10
6961,136,3.96,G10
6962,135,4.27,G10
6963,153,4.46,G10
6964,151,3.48,G9
6965,104,3.88,G10
6966,124,4.08,G10
6967,250,3.72,G10
6968,179,3.77,G10
6969,110,3.35,G9
6970,196,4.09,G10
