user_id,nu,rating_percentile,ru
4613,110,48.74,3.94
4614,126,72.82,3.71
4615,154,93.96,4.13
4616,106,41.57,3.85
4617,92,19.77,3.82
4618,101,33.07,3.58
4619,131,78.46,3.34
4620,97,26.8,3.55
4621,112,52.22,3.46
4622,113,53.95,4.09
4623,135,82.31,4.42
4624,112,52.22,2.85
4625,98,28.34,3.67
4626,143,88.31,3.97
4627,119,63.38,3.71
4628,135,82.31,3.13
4629,115,57.27,3.29
4630,70,4.69,2.86
4631,115,57.27,3.77
4632,100,31.41,3.78
4633,114,55.65,3.82
4634,99,29.83,3.42
4635,97,26.8,4.29
4636,89,16.38,3.71
4637,81,9.52,4.52
4638,118,61.89,3.37
4639,112,52.22,3.77
4640,91,18.53,4.29
4641,159,95.75,4.36
4642,95,23.83,3.97
4643,86,13.32,3.14
4644,87,14.35,3.99
4645,126,72.82,3.18
4646,121,66.36,3.45
4647,97,26.8,4.33
4648,96,25.28,3.76
4649,124,70.35,3.74
4650,67,3.84,3.73
4651,93,21.1,3.98
4652,113,53.95,3.55
4653,136,83.15,4.05
4654,96,25.28,3.82
4655,95,23.83,3.32
4656,113,53.95,3.76
4657,125,71.57,3.76
4658,96,25.28,3.86
4659,103,36.43,3.21
4660,92,19.77,3.57
4661,125,71.57,3.75
4662,136,83.15,4.65
4663,103,36.43,3.7
4664,130,77.42,3.43
4665,126,72.82,4.39
4666,120,64.93,3.32
4667,104,38.15,3.64
4668,117,60.41,3.48
4669,125,71.57,3.78
4670,103,36.43,3.83
4671,160,96.04,3.88
4672,111,50.5,3.47
4673,114,55.65,4.47
4674,95,23.83,3.85
4675,149,91.83,3.68
4676,117,60.41,3.75
4677,110,48.74,4.17
4678,145,89.56,3.28
4679,122,67.7,3.77
4680,109,46.94,3.76
4681,111,50.5,3.77
4682,90,17.43,3.42
4683,114,55.65,4.05
4684,105,39.84,4.1
4685,103,36.43,3.84
4686,156,94.71,3.51
4687,96,25.28,4.02
4688,99,29.83,3.56
4689,124,70.35,4.28
4690,108,45.15,3.8
4691,161,96.31,3.75
4692,110,48.74,3.82
4693,136,83.15,4.08
4694,133,80.37,3.48
4695,105,39.84,2.6
4696,108,45.15,3.89
4697,146,90.17,3.49
4698,146,90.17,3.53
4699,108,45.15,3.66
4700,126,72.82,3.5
4701,123,69.06,3.41
4702,111,50.5,3.68
4703,98,28.34,3.63
4704,120,64.93,3.31
4705,107,43.36,4.08
4706,167,97.72,4.02
4707,133,80.37,3.69
4708,125,71.57,3.47
4709,134,81.37,3.57
4710,113,53.95,3.64
4711,137,83.99,3.49
4712,93,21.1,3.91
4713,121,66.36,3.84
4714,160,96.04,3.63
4715,165,97.29,3.67
4716,61,2.82,3.28
4717,113,53.95,3.34
4718,132,79.43,4.02
4719,112,52.22,3.97
4720,104,38.15,3.72
4721,130,77.42,3.16
4722,113,53.95,4.04
4723,140,86.29,4.44
4724,123,69.06,4.06
4725,139,85.57,3.76
4726,101,33.07,4.34
4727,119,63.38,3.61
4728,112,52.22,3.56
4729,119,63.38,3.67
4730,112,52.22,3.32
4731,107,43.36,3.44
4732,128,75.17,3.76
4733,129,76.32,4.16
4734,124,70.35,3.38
4735,163,96.82,4.36
4736,158,95.43,4.12
4737,127,74.02,3.72
4738,120,64.93,3.48
4739,130,77.42,3.33
4740,99,29.83,4.16
4741,118,61.89,3.38
4742,126,72.82,3.9
4743,111,50.5,3.95
4744,113,53.95,3.69
4745,137,83.99,3.12
4746,137,83.99,3.66
4747,119,63.38,4.61
4748,123,69.06,3.43
4749,132,79.43,3.41
4750,138,84.81,3.51
4751,130,77.42,3.64
4752,136,83.15,3.74
4753,95,23.83,3.11
4754,124,70.35,3.63
4755,118,61.89,4.04
4756,116,58.85,3.72
4757,149,91.83,3.93
4758,84,11.57,3.83
4759,124,70.35,4.16
4760,129,76.32,3.29
4761,127,74.02,4.02
4762,107,43.36,3.56
4763,142,87.65,3.26
4764,113,53.95,4.01
4765,89,16.38,3.93
4766,116,58.85,3.58
4767,134,81.37,3.8
4768,100,31.41,4.59
4769,144,88.95,4.06
4770,100,31.41,3.32
4771,107,43.36,3.73
4772,103,36.43,3.71
4773,151,92.72,3.83
4774,121,66.36,3.55
4775,127,74.02,3.34
4776,141,86.99,3.35
4777,108,45.15,4.26
4778,110,48.74,3.79
4779,106,41.57,4.63
4780,104,38.15,4.2
4781,84,11.57,3.58
4782,133,80.37,3.83
4783,73,5.7,4.42
4784,129,76.32,3.76
4785,131,78.46,3.93
4786,106,41.57,3.82
4787,138,84.81,4.01
4788,85,12.38,4.46
4789,120,64.93,4.24
4790,144,88.95,3.92
4791,160,96.04,4.66
4792,57,2.36,3.47
4793,88,15.37,3.7
4794,106,41.57,4.07
4795,173,98.71,4.11
4796,102,34.73,4.07
4797,138,84.81,3.72
4798,107,43.36,3.69
4799,104,38.15,3.41
4800,126,72.82,3.6
4801,79,8.36,3.47
4802,105,39.84,3.71
4803,134,81.37,3.93
4804,83,10.86,3.65
4805,107,43.36,3.72
4806,126,72.82,3.23
4807,125,71.57,4.39
4808,32,0.47,4.03
4809,99,29.83,4.36
4810,131,78.46,3.51
4811,111,50.5,4.05
4812,97,26.8,3.29
4813,115,57.27,4.0
4814,90,17.43,3.92
4815,139,85.57,3.56
4816,171,98.42,3.46
4817,113,53.95,4.67
4818,93,21.1,3.29
4819,106,41.57,3.31
4820,101,33.07,3.78
4821,176,99.05,3.18
4822,141,86.99,4.31
4823,111,50.5,3.79
4824,107,43.36,4.07
4825,142,87.65,3.94
4826,125,71.57,3.56
4827,171,98.42,3.51
4828,120,64.93,3.28
4829,125,71.57,3.17
4830,96,25.28,3.51
4831,107,43.36,3.07
4832,101,33.07,3.41
4833,143,88.31,3.16
4834,102,34.73,4.07
4835,108,45.15,3.33
4836,109,46.94,3.76
4837,100,31.41,3.19
4838,142,87.65,3.5
4839,108,45.15,3.52
4840,151,92.72,3.68
4841,122,67.7,3.99
4842,137,83.99,3.96
4843,116,58.85,3.81
4844,118,61.89,4.92
4845,84,11.57,4.44
4846,155,94.35,3.55
4847,108,45.15,3.83
4848,89,16.38,3.38
4849,113,53.95,4.44
4850,111,50.5,3.83
4851,122,67.7,3.98
4852,125,71.57,4.06
4853,109,46.94,3.73
4854,109,46.94,3.94
4855,120,64.93,3.73
4856,111,50.5,3.95
4857,100,31.41,3.94
4858,89,16.38,4.03
4859,152,93.14,3.38
4860,116,58.85,3.43
4861,120,64.93,3.65
4862,89,16.38,4.1
4863,110,48.74,3.17
4864,111,50.5,4.04
4865,108,45.15,4.47
4866,122,67.7,3.68
4867,108,45.15,3.74
4868,89,16.38,3.83
4869,109,46.94,4.16
4870,111,50.5,3.36
4871,105,39.84,3.97
4872,98,28.34,3.72
4873,88,15.37,3.72
4874,140,86.29,3.78
4875,147,90.78,3.84
4876,95,23.83,4.15
4877,134,81.37,3.91
4878,123,69.06,3.68
4879,76,6.94,3.24
4880,145,89.56,3.89
4881,145,89.56,4.21
4882,118,61.89,3.68
4883,102,34.73,3.37
4884,118,61.89,3.92
4885,153,93.54,4.0
4886,109,46.94,3.07
4887,125,71.57,3.36
4888,100,31.41,3.78
4889,137,83.99,3.66
4890,126,72.82,3.88
4891,174,98.83,2.93
4892,117,60.41,3.46
4893,133,80.37,3.03
4894,64,3.27,5.0
4895,123,69.06,3.41
4896,106,41.57,3.69
4897,168,97.9,3.83
4898,95,23.83,2.97
4899,105,39.84,3.48
4900,159,95.75,3.64
4901,172,98.58,3.49
4902,110,48.74,4.46
4903,116,58.85,4.53
4904,87,14.35,4.11
4905,104,38.15,3.36
4906,133,80.37,3.65
4907,99,29.83,3.68
4908,77,7.39,3.82
4909,164,97.06,3.93
4910,126,72.82,3.8
4911,117,60.41,4.59
4912,100,31.41,4.64
4913,142,87.65,3.33
4914,96,25.28,3.96
4915,117,60.41,3.57
4916,124,70.35,2.9
4917,129,76.32,3.72
4918,123,69.06,4.48
4919,137,83.99,4.24
4920,143,88.31,3.27
4921,143,88.31,3.69
4922,101,33.07,4.12
4923,117,60.41,4.26
4924,123,69.06,4.76
4925,114,55.65,3.77
4926,135,82.31,3.07
4927,104,38.15,4.13
4928,102,34.73,3.75
4929,158,95.43,3.91
4930,127,74.02,3.48
4931,126,72.82,4.22
4932,78,7.87,4.28
4933,138,84.81,4.29
4934,169,98.07,3.85
4935,117,60.41,3.72
4936,114,55.65,3.02
4937,132,79.43,3.51
4938,141,86.99,3.6
4939,104,38.15,3.82
4940,122,67.7,3.37
4941,163,96.82,3.71
4942,131,78.46,3.23
4943,107,43.36,3.86
4944,115,57.27,3.83
4945,126,72.82,3.83
4946,101,33.07,4.19
4947,108,45.15,3.81
4948,90,17.43,3.94
4949,105,39.84,3.31
4950,118,61.89,3.69
4951,146,90.17,4.55
4952,109,46.94,3.83
4953,130,77.42,3.85
4954,130,77.42,3.62
4955,115,57.27,4.17
4956,137,83.99,3.77
4957,121,66.36,3.47
4958,117,60.41,3.48
4959,98,28.34,3.73
4960,140,86.29,3.21
4961,92,19.77,3.89
4962,116,58.85,3.64
4963,98,28.34,3.94
4964,97,26.8,3.42
4965,137,83.99,3.58
4966,66,3.61,3.45
4967,170,98.25,3.81
4968,139,85.57,3.68
4969,117,60.41,3.84
4970,93,21.1,3.85
4971,116,58.85,3.83
4972,162,96.57,3.61
4973,93,21.1,3.74
4974,108,45.15,3.18
4975,154,93.96,3.48
4976,106,41.57,3.76
4977,148,91.33,3.78
4978,157,95.08,3.95
4979,131,78.46,3.66
4980,154,93.96,4.42
4981,140,86.29,3.85
4982,112,52.22,3.78
4983,90,17.43,3.78
4984,106,41.57,3.58
4985,133,80.37,3.74
4986,120,64.93,3.42
4987,89,16.38,4.1
4988,108,45.15,3.74
4989,87,14.35,3.4
4990,149,91.83,4.03
4991,91,18.53,3.98
4992,136,83.15,3.51
4993,166,97.51,3.57
4994,114,55.65,4.39
4995,141,86.99,3.43
4996,129,76.32,3.84
4997,114,55.65,4.13
4998,84,11.57,4.3
4999,129,76.32,4.1
5000,111,50.5,3.52
5001,89,16.38,4.13
5002,150,92.28,3.55
5003,146,90.17,3.73
5004,101,33.07,4.38
5005,137,83.99,4.1
5006,134,81.37,3.64
5007,123,69.06,3.7
5008,99,29.83,3.92
5009,138,84.81,3.82
5010,96,25.28,3.73
5011,115,57.27,3.66
5012,134,81.37,3.03
5013,65,3.43,3.86
5014,110,48.74,3.54
5015,118,61.89,4.03
5016,122,67.7,3.32
5017,106,41.57,3.45
5018,106,41.57,3.5
5019,73,5.7,4.67
5020,121,66.36,3.36
5021,70,4.69,3.9
5022,137,83.99,4.03
5023,155,94.35,3.62
5024,79,8.36,4.08
5025,108,45.15,3.66
5026,121,66.36,3.25
5027,123,69.06,3.95
5028,104,38.15,3.16
5029,109,46.94,4.0
5030,119,63.38,3.35
5031,128,75.17,3.76
5032,146,90.17,3.86
5033,149,91.83,3.53
5034,132,79.43,3.38
5035,100,31.41,3.27
5036,157,95.08,3.51
5037,107,43.36,3.61
5038,142,87.65,4.11
5039,129,76.32,3.43
5040,102,34.73,3.06
5041,103,36.43,3.87
5042,134,81.37,4.17
5043,150,92.28,3.71
5044,133,80.37,3.45
5045,105,39.84,4.1
5046,98,28.34,4.46
5047,127,74.02,3.41
5048,101,33.07,3.86
5049,86,13.32,4.27
5050,117,60.41,3.43
5051,90,17.43,3.66
5052,121,66.36,4.15
5053,146,90.17,3.6
5054,162,96.57,3.67
5055,101,33.07,4.14
5056,113,53.95,3.64
5057,109,46.94,3.95
5058,121,66.36,4.82
5059,85,12.38,3.99
5060,117,60.41,3.18
5061,142,87.65,3.87
5062,115,57.27,3.62
5063,96,25.28,4.45
5064,123,69.06,4.2
5065,89,16.38,3.17
5066,116,58.85,3.74
5067,138,84.81,4.0
5068,144,88.95,3.9
5069,155,94.35,3.61
5070,135,82.31,3.59
5071,129,76.32,3.34
5072,141,86.99,3.42
5073,110,48.74,3.58
5074,60,2.69,3.3
5075,98,28.34,3.91
5076,162,96.57,4.54
5077,92,19.77,3.33
5078,145,89.56,3.43
5079,98,28.34,3.86
5080,89,16.38,4.0
5081,90,17.43,3.38
5082,104,38.15,3.57
5083,97,26.8,3.62
5084,124,70.35,4.63
5085,146,90.17,4.28
5086,117,60.41,4.09
5087,109,46.94,3.81
5088,97,26.8,2.97
5089,105,39.84,3.77
5090,123,69.06,3.55
5091,63,3.11,4.06
5092,100,31.41,4.16
5093,124,70.35,3.42
5094,129,76.32,4.05
5095,104,38.15,3.73
5096,102,34.73,4.14
5097,143,88.31,3.82
5098,101,33.07,4.16
5099,90,17.43,4.12
5100,170,98.25,3.74
5101,122,67.7,3.81
5102,131,78.46,4.04
5103,134,81.37,3.58
5104,126,72.82,4.12
5105,113,53.95,3.48
5106,89,16.38,4.21
5107,133,80.37,3.79
5108,154,93.96,3.66
5109,169,98.07,3.79
5110,112,52.22,3.71
5111,128,75.17,3.83
5112,137,83.99,4.02
5113,121,66.36,3.88
5114,123,69.06,4.09
5115,187,99.76,3.47
5116,121,66.36,4.36
5117,118,61.89,3.47
5118,154,93.96,2.9
5119,109,46.94,4.02
5120,108,45.15,3.71
5121,145,89.56,4.01
5122,123,69.06,3.54
5123,132,79.43,3.98
5124,126,72.82,3.4
5125,150,92.28,4.33
5126,113,53.95,3.86
5127,109,46.94,3.9
5128,91,18.53,4.2
5129,113,53.95,3.77
5130,120,64.93,3.98
5131,115,57.27,3.64
5132,74,6.1,3.53
5133,136,83.15,3.61
5134,116,58.85,4.06
5135,146,90.17,4.05
5136,158,95.43,3.82
5137,98,28.34,4.43
5138,87,14.35,3.64
5139,103,36.43,3.03
5140,97,26.8,3.47
5141,110,48.74,4.53
5142,104,38.15,3.84
5143,91,18.53,4.2
5144,127,74.02,3.94
5145,101,33.07,3.52
5146,85,12.38,3.47
5147,112,52.22,4.07
5148,115,57.27,3.83
5149,99,29.83,3.54
5150,117,60.41,4.42
5151,101,33.07,4.12
5152,174,98.83,3.87
5153,125,71.57,3.23
5154,139,85.57,3.78
5155,155,94.35,3.49
5156,115,57.27,3.9
5157,113,53.95,3.58
5158,136,83.15,4.57
5159,135,82.31,3.97
5160,107,43.36,3.8
5161,154,93.96,3.51
5162,114,55.65,3.44
5163,128,75.17,3.91
5164,95,23.83,4.23
5165,58,2.46,3.6
5166,123,69.06,4.56
5167,98,28.34,3.52
5168,109,46.94,3.26
5169,140,86.29,4.41
5170,108,45.15,3.22
5171,118,61.89,3.59
5172,170,98.25,3.41
5173,104,38.15,3.74
5174,145,89.56,3.52
5175,128,75.17,3.66
5176,125,71.57,4.21
5177,122,67.7,3.88
5178,98,28.34,3.62
5179,127,74.02,4.12
5180,124,70.35,3.92
5181,92,19.77,3.75
5182,94,22.45,3.5
5183,135,82.31,3.67
5184,123,69.06,3.85
5185,93,21.1,3.65
5186,103,36.43,3.97
5187,125,71.57,4.06
5188,65,3.43,3.97
5189,107,43.36,4.33
5190,123,69.06,4.41
5191,107,43.36,3.83
5192,125,71.57,3.77
5193,113,53.95,4.15
5194,118,61.89,3.73
5195,122,67.7,3.97
5196,103,36.43,3.72
5197,120,64.93,3.61
5198,104,38.15,4.03
5199,100,31.41,3.41
5200,132,79.43,3.44
5201,106,41.57,3.93
5202,118,61.89,4.03
5203,151,92.72,3.24
5204,109,46.94,3.36
5205,108,45.15,4.05
5206,99,29.83,3.56
5207,118,61.89,3.82
5208,101,33.07,4.14
5209,153,93.54,3.58
5210,97,26.8,3.6
5211,79,8.36,3.58
5212,136,83.15,3.88
5213,114,55.65,3.38
5214,110,48.74,3.45
5215,102,34.73,3.57
5216,121,66.36,4.21
5217,125,71.57,3.72
5218,120,64.93,3.72
5219,140,86.29,4.45
5220,121,66.36,3.47
5221,110,48.74,3.7
5222,129,76.32,3.95
5223,130,77.42,4.14
5224,106,41.57,4.09
5225,97,26.8,3.7
5226,129,76.32,3.78
5227,104,38.15,4.27
5228,105,39.84,4.21
5229,162,96.57,3.81
5230,99,29.83,3.89
5231,131,78.46,3.47
5232,102,34.73,4.02
5233,118,61.89,3.42
5234,51,1.8,3.94
5235,100,31.41,3.82
5236,127,74.02,4.0
5237,93,21.1,3.99
5238,130,77.42,4.02
5239,150,92.28,4.0
5240,160,96.04,3.74
5241,130,77.42,3.52
5242,108,45.15,3.94
5243,143,88.31,4.16
5244,123,69.06,4.28
5245,169,98.07,3.28
5246,108,45.15,3.0
5247,128,75.17,4.0
5248,100,31.41,3.56
5249,119,63.38,3.59
5250,98,28.34,3.46
5251,113,53.95,3.88
5252,93,21.1,3.78
5253,92,19.77,4.29
5254,83,10.86,3.57
5255,123,69.06,3.59
5256,136,83.15,3.51
5257,124,70.35,3.81
5258,112,52.22,4.58
5259,125,71.57,3.34
5260,113,53.95,3.73
5261,104,38.15,4.06
5262,109,46.94,3.83
5263,136,83.15,3.86
5264,99,29.83,3.52
5265,95,23.83,3.6
5266,128,75.17,4.16
5267,168,97.9,3.96
5268,137,83.99,3.01
5269,104,38.15,3.75
5270,119,63.38,3.95
5271,120,64.93,3.68
5272,186,99.72,3.73
5273,111,50.5,3.86
5274,119,63.38,3.66
5275,145,89.56,3.52
5276,85,12.38,3.79
5277,120,64.93,3.64
5278,101,33.07,3.63
5279,146,90.17,3.85
5280,107,43.36,4.11
5281,99,29.83,4.01
5282,87,14.35,3.76
5283,95,23.83,3.73
5284,113,53.95,2.85
5285,128,75.17,3.87
5286,112,52.22,3.76
5287,85,12.38,3.16
5288,106,41.57,3.13
5289,128,75.17,3.4
5290,131,78.46,3.43
5291,102,34.73,3.48
5292,143,88.31,3.3
5293,112,52.22,3.8
5294,141,86.99,3.23
5295,118,61.89,3.26
5296,129,76.32,3.6
5297,135,82.31,3.94
5298,152,93.14,4.07
5299,124,70.35,3.86
5300,116,58.85,3.38
5301,87,14.35,4.23
5302,78,7.87,4.09
5303,152,93.14,3.3
5304,125,71.57,3.63
5305,102,34.73,3.83
5306,108,45.15,4.94
5307,122,67.7,3.83
5308,108,45.15,3.88
5309,99,29.83,3.9
5310,75,6.52,4.45
5311,118,61.89,3.81
5312,105,39.84,3.26
5313,107,43.36,3.88
5314,81,9.52,4.11
5315,142,87.65,3.98
5316,95,23.83,3.27
5317,134,81.37,4.09
5318,112,52.22,4.15
5319,104,38.15,4.22
5320,108,45.15,3.48
5321,120,64.93,4.03
5322,99,29.83,3.93
5323,92,19.77,3.59
5324,116,58.85,3.73
5325,109,46.94,4.12
5326,111,50.5,3.64
5327,165,97.29,3.94
5328,121,66.36,3.93
5329,57,2.36,3.86
5330,117,60.41,3.27
5331,127,74.02,4.24
5332,88,15.37,3.47
5333,141,86.99,4.03
5334,156,94.71,3.3
5335,166,97.51,4.25
5336,140,86.29,3.72
5337,122,67.7,3.47
5338,110,48.74,3.96
5339,115,57.27,3.58
5340,135,82.31,3.32
5341,104,38.15,3.92
5342,151,92.72,4.24
5343,98,28.34,4.09
5344,93,21.1,3.48
5345,153,93.54,4.94
5346,124,70.35,3.86
5347,87,14.35,4.09
5348,97,26.8,3.48
5349,122,67.7,3.61
5350,139,85.57,4.14
5351,111,50.5,3.91
5352,128,75.17,3.86
5353,110,48.74,3.15
5354,146,90.17,4.19
5355,113,53.95,4.34
5356,127,74.02,4.31
5357,172,98.58,3.78
5358,138,84.81,3.77
5359,139,85.57,3.9
5360,125,71.57,3.6
5361,96,25.28,3.7
5362,98,28.34,4.18
5363,121,66.36,4.08
5364,111,50.5,4.48
5365,126,72.82,3.92
5366,97,26.8,3.95
5367,67,3.84,4.31
5368,109,46.94,4.27
5369,160,96.04,3.51
5370,119,63.38,4.13
5371,87,14.35,3.9
5372,129,76.32,3.87
5373,127,74.02,2.77
5374,120,64.93,3.82
5375,113,53.95,3.85
5376,135,82.31,3.79
5377,104,38.15,3.7
5378,108,45.15,4.29
5379,182,99.52,3.94
5380,147,90.78,3.43
5381,111,50.5,4.06
5382,140,86.29,3.24
5383,101,33.07,4.35
5384,93,21.1,4.0
5385,100,31.41,3.39
5386,117,60.41,3.97
5387,123,69.06,3.8
5388,111,50.5,3.73
5389,99,29.83,3.47
5390,157,95.08,4.27
5391,102,34.73,3.94
5392,96,25.28,4.53
5393,107,43.36,3.21
5394,147,90.78,3.51
5395,139,85.57,3.99
5396,102,34.73,3.92
5397,103,36.43,4.44
5398,140,86.29,3.66
5399,103,36.43,3.94
5400,132,79.43,3.8
5401,115,57.27,3.75
5402,96,25.28,3.56
5403,89,16.38,3.82
5404,136,83.15,4.44
5405,110,48.74,3.56
5406,116,58.85,3.86
5407,112,52.22,3.99
5408,87,14.35,3.93
5409,128,75.17,4.01
5410,144,88.95,3.71
5411,98,28.34,3.93
5412,95,23.83,4.27
5413,116,58.85,3.85
5414,130,77.42,3.3
5415,111,50.5,3.56
5416,115,57.27,3.75
5417,129,76.32,2.81
5418,138,84.81,3.84
5419,101,33.07,3.55
5420,96,25.28,4.34
5421,112,52.22,3.74
5422,147,90.78,3.58
5423,111,50.5,3.68
5424,110,48.74,4.65
5425,153,93.54,4.2
5426,128,75.17,3.37
5427,132,79.43,4.67
5428,116,58.85,3.64
5429,63,3.11,4.06
5430,87,14.35,4.18
5431,105,39.84,4.24
5432,105,39.84,3.97
5433,100,31.41,3.63
5434,108,45.15,3.97
5435,170,98.25,3.72
5436,185,99.68,3.68
5437,145,89.56,3.17
5438,103,36.43,4.2
5439,130,77.42,3.68
5440,57,2.36,3.95
5441,122,67.7,3.92
5442,118,61.89,4.05
5443,133,80.37,4.0
5444,83,10.86,4.08
5445,112,52.22,3.86
5446,135,82.31,3.89
5447,147,90.78,4.4
5448,111,50.5,3.98
5449,103,36.43,3.86
5450,100,31.41,3.84
5451,109,46.94,4.26
5452,112,52.22,3.26
5453,98,28.34,3.67
5454,110,48.74,3.23
5455,92,19.77,3.38
5456,82,10.17,4.15
5457,128,75.17,3.87
5458,107,43.36,3.91
5459,101,33.07,3.24
5460,91,18.53,4.02
5461,188,99.8,4.14
5462,97,26.8,4.14
5463,139,85.57,3.46
5464,85,12.38,3.93
5465,131,78.46,3.5
5466,112,52.22,3.45
5467,157,95.08,4.13
5468,104,38.15,4.12
5469,119,63.38,3.48
5470,118,61.89,3.06
5471,106,41.57,3.54
5472,107,43.36,4.09
5473,108,45.15,4.0
5474,148,91.33,4.14
5475,119,63.38,3.54
5476,90,17.43,3.8
5477,99,29.83,4.2
5478,159,95.75,3.95
5479,85,12.38,3.61
5480,128,75.17,3.43
5481,113,53.95,4.65
5482,110,48.74,3.36
5483,117,60.41,4.53
5484,102,34.73,3.74
5485,124,70.35,3.87
5486,110,48.74,3.45
5487,170,98.25,3.71
5488,117,60.41,3.98
5489,118,61.89,3.19
5490,141,86.99,4.14
5491,104,38.15,3.45
5492,143,88.31,3.41
5493,122,67.7,4.2
5494,149,91.83,3.56
5495,98,28.34,3.8
5496,135,82.31,3.51
5497,126,72.82,4.35
5498,109,46.94,4.16
5499,124,70.35,3.61
5500,93,21.1,4.37
5501,103,36.43,3.38
5502,117,60.41,3.23
5503,88,15.37,3.95
5504,107,43.36,4.0
5505,139,85.57,3.27
5506,132,79.43,3.71
5507,118,61.89,3.4
5508,95,23.83,3.78
5509,134,81.37,3.64
5510,74,6.1,3.62
5511,105,39.84,4.14
5512,103,36.43,4.14
5513,122,67.7,3.52
5514,109,46.94,3.49
5515,81,9.52,4.15
5516,104,38.15,3.55
5517,91,18.53,3.69
5518,145,89.56,3.99
5519,97,26.8,4.64
5520,109,46.94,4.32
5521,97,26.8,4.0
5522,111,50.5,3.65
5523,92,19.77,3.12
5524,106,41.57,3.37
5525,131,78.46,3.22
5526,89,16.38,4.24
5527,100,31.41,4.86
5528,117,60.41,2.91
5529,148,91.33,3.51
5530,139,85.57,3.68
5531,144,88.95,3.1
5532,117,60.41,3.92
5533,134,81.37,4.01
5534,122,67.7,3.61
5535,135,82.31,3.94
5536,110,48.74,3.94
5537,113,53.95,3.6
5538,128,75.17,4.22
5539,57,2.36,3.25
5540,102,34.73,4.23
5541,102,34.73,3.85
5542,132,79.43,3.77
5543,82,10.17,3.87
5544,86,13.32,3.23
5545,120,64.93,3.52
5546,121,66.36,3.89
5547,113,53.95,3.81
5548,139,85.57,4.1
5549,104,38.15,4.22
5550,117,60.41,3.79
5551,168,97.9,3.98
5552,99,29.83,3.52
5553,117,60.41,3.17
5554,100,31.41,4.28
5555,102,34.73,3.28
5556,113,53.95,3.73
5557,118,61.89,3.67
5558,104,38.15,3.61
5559,119,63.38,3.37
5560,91,18.53,4.12
5561,110,48.74,4.11
5562,131,78.46,3.68
5563,78,7.87,3.82
5564,110,48.74,3.35
5565,89,16.38,4.0
5566,140,86.29,3.87
5567,158,95.43,3.73
5568,163,96.82,4.31
5569,148,91.33,3.55
5570,110,48.74,3.86
5571,113,53.95,4.4
5572,119,63.38,4.1
5573,123,69.06,4.19
5574,165,97.29,4.42
5575,147,90.78,4.34
5576,126,72.82,3.8
5577,91,18.53,3.77
5578,104,38.15,3.52
5579,106,41.57,3.67
5580,171,98.42,3.32
5581,111,50.5,3.74
5582,121,66.36,3.45
5583,88,15.37,4.52
5584,77,7.39,3.9
5585,110,48.74,3.2
5586,99,29.83,3.47
5587,80,8.92,3.88
5588,94,22.45,3.59
5589,115,57.27,3.5
5590,98,28.34,3.93
5591,107,43.36,3.42
5592,108,45.15,4.56
5593,170,98.25,3.82
5594,110,48.74,4.06
5595,114,55.65,4.0
5596,107,43.36,4.19
5597,75,6.52,3.88
5598,139,85.57,3.83
5599,123,69.06,3.67
5600,96,25.28,4.03
5601,138,84.81,4.27
5602,106,41.57,3.54
5603,153,93.54,3.34
5604,61,2.82,3.34
5605,119,63.38,2.99
5606,108,45.15,4.57
5607,99,29.83,4.11
5608,113,53.95,3.58
5609,151,92.72,4.12
5610,167,97.72,3.65
5611,107,43.36,3.07
5612,98,28.34,4.11
5613,112,52.22,3.96
5614,106,41.57,4.33
5615,115,57.27,3.44
5616,161,96.31,3.61
5617,138,84.81,3.84
5618,100,31.41,3.97
5619,113,53.95,3.81
5620,133,80.37,3.74
5621,135,82.31,3.91
5622,111,50.5,3.68
5623,120,64.93,3.46
5624,162,96.57,3.62
5625,111,50.5,4.13
5626,112,52.22,3.72
5627,116,58.85,4.11
5628,124,70.35,3.54
5629,183,99.57,3.73
5630,105,39.84,4.02
5631,113,53.95,4.42
5632,108,45.15,4.24
5633,167,97.72,4.01
5634,109,46.94,3.31
5635,123,69.06,3.97
5636,174,98.83,4.56
5637,130,77.42,4.53
5638,119,63.38,3.54
5639,90,17.43,3.94
5640,114,55.65,3.76
5641,104,38.15,3.53
5642,109,46.94,3.46
5643,111,50.5,3.32
5644,118,61.89,3.65
5645,191,99.91,4.52
5646,119,63.38,3.9
5647,111,50.5,4.08
5648,121,66.36,3.69
5649,94,22.45,3.74
5650,123,69.06,2.94
5651,106,41.57,4.03
5652,140,86.29,3.79
5653,65,3.43,3.69
5654,111,50.5,3.59
5655,110,48.74,3.42
5656,160,96.04,3.77
5657,160,96.04,3.55
5658,104,38.15,3.44
5659,152,93.14,3.79
5660,105,39.84,3.35
5661,103,36.43,3.99
5662,112,52.22,3.8
5663,109,46.94,3.36
5664,150,92.28,4.12
5665,110,48.74,4.07
5666,119,63.38,3.62
5667,150,92.28,3.57
5668,109,46.94,3.63
5669,100,31.41,3.41
5670,121,66.36,3.75
5671,108,45.15,3.66
5672,142,87.65,3.99
5673,84,11.57,3.99
5674,106,41.57,3.73
5675,118,61.89,4.03
5676,151,92.72,3.83
5677,103,36.43,3.43
5678,98,28.34,3.79
5679,122,67.7,3.43
5680,104,38.15,4.48
5681,89,16.38,3.92
5682,109,46.94,4.01
5683,103,36.43,3.33
5684,143,88.31,3.55
5685,107,43.36,3.83
5686,151,92.72,4.55
5687,105,39.84,3.7
